Title,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed,Release.Console,Publisher,Publisher Location,Publisher Established,Notable games published,Publisher Notes,Features.Max Players,Metadata.Genres,Metadata.Publishers,Metrics.Review Score,Metrics.Sales,Metrics.Used Price,Release.Rating,Release.Year
WWE Smackdown vs. Raw 2006,19.5,47.23333333333333,9.416666666666666,14.0,10.083333333333334,46.48333333333333,59.48333333333333,31.48333333333333,3.0,33.483333333333334,31.0,35.5,31.0,2.0,26.5,7.966666666666667,9.6,8.0,9.0,6.85,Sony PSP,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",4,"Action,Sports",THQ,81,0.38,14.95,T,2005
Dead or Alive 4,27.383333333333333,158.33333333333334,6.0,25.0,8.5,138.75,209.05,97.5,4.0,89.05,11.066666666666666,15.266666666666667,10.0,7.0,7.766666666666667,3.733333333333333,5.4,3.85,14.0,2.066666666666667,X360,,,,,,4,Action,,85,0.38,17.95,E,2005
Phoenix Wright: Ace Attorney,19.683333333333337,32.18333333333333,19.05,240.0,12.183333333333334,22.35,33.36666666666667,21.166666666666668,87.0,14.116666666666667,23.316666666666663,29.3,23.0,30.0,16.566666666666666,16.916666666666668,25.73333333333333,16.266666666666666,123.0,10.8,Nintendo DS,Capcom,"Osaka, Japan",1979.0,"*Mega Man* series
*Street Fighter* series
*Resident Evil* series
*Devil May Cry* series",video game developer,1,"Adventure,Simulation",Capcom,81,0.38,24.95,E,2005
Spider-Man 2,13.25,48.38333333333333,10.0,37.0,7.066666666666666,72.56666666666666,78.86666666666666,72.56666666666666,2.0,66.28333333333333,12.766666666666667,17.316666666666666,12.5,12.0,10.483333333333333,8.35,11.083333333333334,8.0,23.0,5.333333333333333,Sony PSP,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,Action,Activision,67,0.38,14.95,M,2005
NFL Street 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sony PSP,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,73,0.37,17.95,T,2005
Kirby: Canvas Curse,7.4,14.266666666666667,5.666666666666667,40.0,4.583333333333333,16.116666666666667,19.016666666666666,15.966666666666669,6.0,12.266666666666667,9.7,13.183333333333334,9.5,6.0,6.683333333333334,5.033333333333333,7.45,4.8,28.0,3.783333333333333,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Action,Nintendo,86,0.37,17.95,T,2005
Battlefield 2: Modern Combat,7.316666666666666,8.1,6.933333333333334,4.0,6.716666666666667,0.0,0.0,0.0,0.0,0.0,9.066666666666666,9.066666666666666,9.066666666666666,1.0,9.066666666666666,6.733333333333333,6.95,6.666666666666667,3.0,6.516666666666667,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Action,EA,77,0.36,16.95,E,2005
Yoshi Touch & Go,4.5,5.25,4.5,2.0,3.75,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,6.0,3.0,3.0,3.0,1.0,3.0,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Action,Nintendo,73,0.36,17.95,T,2005
Tiger Woods PGA Tour 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,71,0.33,9.95,T,2005
Condemned: Criminal Origins,8.166666666666666,14.866666666666667,7.55,156.0,5.916666666666667,14.15,15.416666666666666,15.0,7.0,12.283333333333331,9.533333333333331,15.583333333333334,9.0,42.0,7.183333333333334,7.25,11.05,7.0,107.0,5.55,X360,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,1,"Action,Adventure",Sega,81,0.33,14.95,E,2005
Peter Jackson's King Kong: The Official Game of...,6.966666666666667,8.583333333333334,7.0,49.0,5.483333333333333,7.583333333333333,8.983333333333333,8.0,17.0,6.55,6.8,8.333333333333334,6.566666666666666,10.0,5.833333333333333,6.583333333333333,8.383333333333333,7.0,22.0,5.383333333333334,X360,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,2,Action,Ubisoft,80,0.32,14.95,T,2005
Castlevania: Dawn of Sorrow,16.033333333333335,62.45,13.0,130.0,9.75,30.016666666666666,69.18333333333334,26.0,19.0,20.25,15.483333333333333,32.36666666666667,14.0,63.0,10.533333333333331,11.216666666666669,16.15,10.416666666666666,48.0,7.9,Nintendo DS,Konami,"Tokyo, Japan",1969.0,"*Castlevania*
*Metal Gear*
*Contra*
*International Superstar Soccer*
*Silent Hill*
*Gradius*
*Pro Evolution Soccer*",,1,"Action,Role-Playing (RPG)",Konami,89,0.31,17.95,T,2005
SpongeBob SquarePants: The Yellow Avenger,11.85,13.783333333333331,11.85,2.0,9.916666666666666,15.7,15.7,15.7,1.0,15.7,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,8.0,Nintendo DS,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",1,Action,THQ,67,0.31,13.95,E,2005
Marvel Nemesis: Rise of the Imperfects ,5.033333333333333,6.15,4.583333333333333,8.0,4.133333333333334,0.0,0.0,0.0,0.0,0.0,6.15,7.15,7.5,3.0,5.133333333333334,4.366666666666666,4.633333333333333,4.166666666666667,5.0,3.966666666666667,Sony PSP,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,58,0.31,17.95,T,2005
Kameo: Elements of Power,10.033333333333331,14.55,10.2,43.0,7.283333333333333,17.0,17.0,17.0,1.0,17.0,11.433333333333334,15.1,11.0,12.0,9.483333333333333,9.25,10.7,8.95,30.0,6.783333333333333,X360,Microsoft,"Redmond, Washington, United States",1975.0,"*Halo* series
*Age of Empires* series
*Gears of War* series
*Forza* series
*Fable* series
*Black & White*","publishes games under the Xbox Game Studios banner since 2019; owns 
publisher Bethesda Softworks and Activision Blizzard",1,Action,Microsoft,79,0.31,11.95,T,2005
Advance Wars: Dual Strike,70.36666666666666,249.55,27.83333333333333,34.0,33.55,292.5,360.6166666666667,250.0,4.0,245.61666666666667,73.86666666666666,102.76666666666668,63.833333333333336,10.0,54.41666666666666,24.2,27.933333333333337,23.566666666666663,20.0,20.933333333333337,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Strategy,Nintendo,90,0.3,17.95,T,2005
Trauma Center: Under the Knife,8.75,11.75,8.266666666666667,32.0,6.75,9.066666666666666,11.566666666666666,7.216666666666667,3.0,6.566666666666666,11.433333333333334,13.35,12.0,5.0,10.35,8.15,9.916666666666666,8.0,24.0,6.65,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Action,Simulation",Nintendo,81,0.3,15.95,T,2005
Coded Arms,7.066666666666666,8.266666666666667,6.0,5.0,5.583333333333333,0.0,0.0,0.0,0.0,0.0,8.566666666666666,9.566666666666666,9.716666666666669,3.0,7.566666666666666,4.816666666666666,4.9,4.816666666666666,2.0,4.733333333333333,Sony PSP,Konami,"Tokyo, Japan",1969.0,"*Castlevania*
*Metal Gear*
*Contra*
*International Superstar Soccer*
*Silent Hill*
*Gradius*
*Pro Evolution Soccer*",,1,Action,Konami,59,0.3,12.95,M,2005
NBA LIVE 06 ,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Sports,EA,64,0.29,4.95,E,2005
Tony Hawk's American Wasteland,12.883333333333333,14.966666666666669,13.0,18.0,9.266666666666667,15.0,16.0,15.0,2.0,14.0,13.666666666666666,14.533333333333331,13.0,7.0,12.666666666666666,11.8,13.45,12.0,9.0,8.75,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,Sports,Activision,75,0.29,14.95,E,2005
Star Wars: Episode III - Revenge of the Sith,5.1,6.016666666666667,5.0,25.0,4.016666666666667,6.266666666666667,6.683333333333334,6.5,3.0,5.85,5.616666666666667,6.283333333333333,5.55,7.0,4.783333333333333,4.616666666666667,5.216666666666667,5.0,15.0,3.9,Nintendo DS,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,73,0.28,16.95,E,2005
Capcom Classics Collection Remixed,35.666666666666664,35.666666666666664,35.666666666666664,1.0,35.666666666666664,0.0,0.0,0.0,0.0,0.0,35.666666666666664,35.666666666666664,35.666666666666664,1.0,35.666666666666664,0.0,0.0,0.0,0.0,0.0,Sony PSP,Capcom,"Osaka, Japan",1979.0,"*Mega Man* series
*Street Fighter* series
*Resident Evil* series
*Devil May Cry* series",video game developer,1,Action,Capcom,72,0.28,17.95,E,2005
Madagascar,6.683333333333334,9.166666666666666,6.0,12.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,9.5,10.866666666666667,10.0,4.0,7.866666666666667,5.283333333333333,6.066666666666666,5.0,8.0,4.316666666666666,Nintendo DS,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,Adventure,Activision,66,0.27,14.95,E,2005
X-Men: Legends II - Rise of Apocalypse,22.33333333333333,32.083333333333336,22.0,18.0,18.08333333333333,23.566666666666663,24.78333333333333,23.566666666666663,2.0,22.35,21.883333333333333,31.966666666666665,22.0,9.0,17.966666666666665,22.566666666666663,27.98333333333333,22.0,7.0,19.05,Sony PSP,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,"Action,Role-Playing (RPG)",Activision,84,0.27,17.95,M,2005
Quake 4,9.133333333333333,15.966666666666669,8.45,110.0,6.383333333333334,13.6,18.23333333333333,13.0,13.0,10.15,10.5,12.133333333333333,10.033333333333331,26.0,8.383333333333333,7.8,10.75,8.0,71.0,5.95,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,Action,Activision,75,0.27,14.95,E,2005
Pokmon Trozei!,3.2333333333333334,4.033333333333333,2.9333333333333336,5.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2333333333333334,4.033333333333333,2.9333333333333336,5.0,2.85,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Strategy,Nintendo,74,0.26,19.95,E,2005
Need for Speed: Most Wanted,14.6,46.65,12.0,182.0,8.366666666666667,34.6,56.15,30.0,21.0,25.216666666666665,15.916666666666666,33.25,14.0,51.0,12.466666666666669,10.183333333333334,17.033333333333335,10.0,110.0,6.75,Nintendo DS,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Racing / Driving,EA,45,0.25,15.95,E,2005
Mega Man Maverick Hunter X,6.766666666666667,14.116666666666667,5.683333333333334,18.0,3.466666666666667,7.45,11.266666666666667,7.666666666666667,5.0,4.116666666666666,8.05,14.75,7.0,8.0,5.25,4.066666666666666,4.433333333333334,4.0,5.0,3.5166666666666666,Sony PSP,Capcom,"Osaka, Japan",1979.0,"*Mega Man* series
*Street Fighter* series
*Resident Evil* series
*Devil May Cry* series",video game developer,1,Action,Capcom,79,0.25,17.95,E,2005
Metroid Prime Pinball,5.566666666666666,8.633333333333333,5.0,7.0,3.283333333333333,8.666666666666666,10.416666666666666,9.0,3.0,6.916666666666667,5.0,5.0,5.0,1.0,5.0,2.6833333333333336,3.3666666666666667,2.7666666666666666,3.0,2.0166666666666666,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Action,Simulation",Nintendo,79,0.22,17.95,E,2005
NBA 06,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,Sony PSP,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,1,Sports,Sony,72,0.22,9.95,E,2005
GUN ,8.85,14.833333333333334,8.0,83.0,5.95,13.183333333333334,17.233333333333334,13.25,19.0,10.1,8.55,10.533333333333331,8.516666666666667,36.0,6.633333333333333,6.3,10.083333333333334,6.0,28.0,4.816666666666666,X360,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,"Action,Racing / Driving,Role-Playing (RPG)",Activision,75,0.22,19.95,E,2005
NBA 2K6 ,0.6166666666666667,0.7,0.5333333333333333,3.0,0.5333333333333333,0.6166666666666667,0.7,0.5333333333333333,3.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X360,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",1,Sports,2K,81,0.22,4.95,E,2005
Pinball Hall of Fame: The Gottlieb Collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sony PSP,,,,,,4,Action,,73,0.21,9.95,T,2005
Harry Potter and the Goblet of Fire,10.533333333333331,13.083333333333334,8.816666666666666,18.0,6.333333333333333,15.0,15.5,15.0,4.0,14.5,14.383333333333333,15.666666666666666,15.283333333333331,4.0,12.666666666666666,7.2,8.3,8.0,10.0,5.3,Nintendo DS,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,68,0.21,17.95,T,2005
Tony Hawk's American Sk8land,18.8,20.7,20.0,5.0,16.2,0.0,0.0,0.0,0.0,0.0,18.8,20.7,20.0,5.0,16.2,0.0,0.0,0.0,0.0,0.0,Nintendo DS,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,Sports,Activision,84,0.21,16.95,E,2005
MVP Baseball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sony PSP,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Sports,EA,67,0.21,4.95,M,2005
Tiger Woods PGA Tour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sony PSP,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Sports,EA,78,0.21,17.95,E,2005
World Series of Poker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sony PSP,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,"Sports,Strategy",Activision,37,0.21,14.95,E,2005
SSX on Tour,15.5,16.25,15.5,4.0,14.75,0.0,0.0,0.0,0.0,0.0,15.5,16.25,15.5,4.0,14.75,0.0,0.0,0.0,0.0,0.0,Sony PSP,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Sports,EA,79,0.2,16.95,E,2005
Tiger Woods PGA Tour 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sony PSP,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Sports,EA,80,0.2,9.95,T,2005
Death Jr.,3.533333333333333,3.533333333333333,3.533333333333333,1.0,3.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533333333333333,3.533333333333333,3.533333333333333,1.0,3.533333333333333,Sony PSP,Konami,"Tokyo, Japan",1969.0,"*Castlevania*
*Metal Gear*
*Contra*
*International Superstar Soccer*
*Silent Hill*
*Gradius*
*Pro Evolution Soccer*",,1,Action,Konami,61,0.19,9.95,M,2005
Harry Potter and the Goblet of Fire,10.533333333333331,13.083333333333334,8.816666666666666,18.0,6.333333333333333,15.0,15.5,15.0,4.0,14.5,14.383333333333333,15.666666666666666,15.283333333333331,4.0,12.666666666666666,7.2,8.3,8.0,10.0,5.3,Sony PSP,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,70,0.19,17.95,T,2005
MediEvil Resurrection,9.6,10.816666666666666,9.716666666666669,6.0,7.733333333333333,9.25,10.666666666666666,10.433333333333334,3.0,7.816666666666666,0.0,0.0,0.0,0.0,0.0,9.966666666666669,10.733333333333333,9.0,3.0,9.2,Sony PSP,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,1,Action,Sony,66,0.19,17.95,T,2005
"The Chronicles of Narnia: The Lion, the Witch a...",4.35,5.75,2.6666666666666665,6.0,2.9,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,8.0,3.616666666666666,5.516666666666667,2.45,5.0,2.6666666666666665,Nintendo DS,,,,,,1,"Action,Role-Playing (RPG)",,65,0.18,12.95,T,2005
Shrek SuperSlam,1.2166666666666668,1.6666666666666663,1.5,5.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166666666666668,1.6666666666666663,1.5,5.0,0.9,Nintendo DS,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,Action,Activision,56,0.18,11.95,E,2005
Virtua Tennis: World Tour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sony PSP,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,1,Sports,Sega,84,0.18,14.95,M,2005
Prince of Persia: Revelations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sony PSP,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,65,0.17,6.95,E,2005
Burnout Legends,12.833333333333334,18.2,12.0,14.0,9.0,15.366666666666667,18.916666666666668,16.25,4.0,11.383333333333333,14.083333333333334,18.516666666666666,12.0,7.0,10.033333333333331,6.516666666666667,6.866666666666667,7.0,3.0,6.166666666666667,Nintendo DS,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,"Action,Racing / Driving",EA,38,0.16,17.95,E,2005
Meteos,17.266666666666666,26.58333333333333,14.1,13.0,10.333333333333334,23.75,30.616666666666667,23.75,2.0,16.866666666666667,20.416666666666668,25.4,21.216666666666665,7.0,13.9,8.516666666666667,11.05,7.5,4.0,6.5,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Strategy,Nintendo,88,0.16,15.95,E,2005
